,page_link,product_name,item_no,description,style,material,type_class,color,rating
75,https://www.overstock.com/Home-Garden/Avenue-Greene-Azure-Sofa/19684338/product.html?refccid=FKOSOVLFMBEYUZSLNGIK3HGI7U&searchidx=1076,Avenue Greene Azure Sofa,25633396,"Update your living space with the charming stylish appeal of the Avenue Greene Azure Sofa. The soft beige or blue linen-look upholstery brings a refined look to any room, effortlessly blending styles from contemporary to modern. Inspired by a mid-century aesthetic, the Azure features elegant welting on the seat and back cushions, an angular silhouette and solid wood, tapered legs that are finished in espresso. From the graceful sloped sleigh arms to the padded comfort from the plush pocket coil seating, the Avenue Greene Azure Sofa is the perfect blend of form, function and beauty.",Mid-Century Modern,"Fabric, Wood",Sofa,"Beige, Blue",3.0
76,https://www.overstock.com/Home-Garden/Serta-Barrett-Convertible-Sofa-by-Lifestyle-Solutions/18003205/product.html?refccid=FKOSOVLFMBEYUZSLNGIK3HGI7U&searchidx=1077,Serta Barrett Convertible Sofa by Lifestyle Solutions,24174192,"Are you looking for a couch that speaks of minimalism, sleekness, and the utmost fashion? You must be looking for the Barrett Dream Convertible. This slick piece practically oozes modernity and function, as it understands your busy lifestyle – one that a traditional sofa would not be able to adapt to. Adjustable arm wings and 3 seat functions ensures that you can adjust the sofa according to your whim of the day. If you feel like sleeping, this sofa has your back…it can become a bed easily. Need a sofa? The Barrett covers that basic function while delivering top of the line comfort. A polished metal frame brings state of the art support, while chrome steel legs bring us into the modern age. What are you waiting for? Embrace your modern lifestyle to its fullest potential, with the Barrett Dream Convertible.",Modern & Contemporary,"Fabric, Foam, Wood",Sofa,Grey,0.0
77,https://www.overstock.com/Home-Garden/US-Pride-Furniture-Rossetti-Grey-Fabric-Upholstered-Mid-century-Tufted-Sofa/24017466/product.html?refccid=FKOSOVLFMBEYUZSLNGIK3HGI7U&searchidx=1078,US Pride Furniture Rossetti Grey Fabric Upholstered Mid-century Tufted Sofa,29477946,Settle in on this linen-upholstered Rossetti sofa by US Pride Furniture. The tufted back cushions with piped details and squared arms add to the allure of this mid-century piece.,Mediterranean,Linen,Sofa,"Beige, Grey",0.0
78,https://www.overstock.com/Home-Garden/Abysen-Modern-Decorative-Black-Quilted-Design-Sofa-Bed-Lounger/11088841/product.html?refccid=FKOSOVLFMBEYUZSLNGIK3HGI7U&searchidx=1079,Abysen Modern Decorative Black Quilted Design Sofa Bed Lounger,18096042,This multi-functional sofa bed offers comfortable lounging space by day and a cozy bed for overnight guests. Upholstered in a beautiful black quilted leatherette with chrome legs for a modern flair. A drop down center console with cup holders adds function to this sofa bed. Its black leatherette with quilted detail adds a decorative element to the sofa bed that will blend in with any decor.,"Casual, Modern & Contemporary, Transitional","Chrome, Faux Leather","Sleeper Sofa, Sofa",Black,0.0
79,https://www.overstock.com/Home-Garden/Jacobs-Sofa/18025116/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1080,Jacobs Sofa,24193093,"The Jacobs sofa features a two over two design, square arms and arm pillows. Foam cushions and innersoft springs provide the ultimate comfort. The Jacobs sofa is the perfect addition to your space.",Transitional,"Foam, Polypropylene",Sofa,"Beige, Grey",0.0
80,https://www.overstock.com/Home-Garden/Torino-Sofa-Slate-Walnut/23131692/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1081,Torino Sofa / Slate / Walnut,28679160,    Anchor a  midcentury-inspired living room seating ensemble with this chic streamlined Torino Sofa. Torino is perfect to top with a collection of patterned pillows   or simply shining solo for a minimalist look in the den.,Mid-Century Modern,"Fabric, Foam, Wood",Sofa,,0.0
81,https://www.overstock.com/Home-Garden/Serta-Andrea-Convertible-Sofa-by-Lifestyle-Solutions/18003221/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1082,Serta Andrea Convertible Sofa by Lifestyle Solutions,24174195,"The Andrea Dream Convertible is the sofa that you have always dreamed of…and Dream Coil technology makes sure that it feels like the sofa you have always dreamed of, as well. A pillow top for added comfort makes the springs even more dreamy…and best of all, two matching pillows are provided. The Andreais flexible – it has 4 seat functions, just to support you and your lifestyle. A sofa, lounger, bed, and chaise can be easily adapted to whatever part of your life you need it to. The Andrea has a solid wooden frame, and wood legs – the perfect blend of past and present.",Modern & Contemporary,"Fabric, Foam, Wood",Sofa,Brown,0.0
82,https://www.overstock.com/Home-Garden/Rocky-Sofa-White/18526616/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1083,Rocky Sofa White,24635400,"Add sleek simplicity to any living space with our Rocky three-seat modern sofa in soft, durable faux white leather. Perfectly pitched for comfort with its sturdy, solid wood frame, angular legs and sloped arms. Both the seat back and seat cushion is button tufted with a self-welt. Pair this handsome, compact sofa with the matching Rocky Arm Chair (sold separately) to complete your room. Also available in black faux leather and putty linen-like fabric.",Modern & Contemporary,Faux Leather,Sofa,White,0.0
83,https://www.overstock.com/Home-Garden/Handy-Living-Millona-SoFast-Dark-Blue-Microfiber-Compact-Sofa/24312779/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1084,Handy Living Millona SoFast Dark Blue Microfiber Compact Sofa,29743401,"The Millona sofa offers a transitional design in a compact sofa that is ideal for small space living. This sofa features squared arms, dark espresso tapered wood legs and is covered with a dark blue microfiber fabric creating an updated look for your home.","Traditional, Transitional","Microfiber, Polyester",Sofa,Blue,0.0
84,https://www.overstock.com/Home-Garden/Costway-Blue-Adjustable-Folding-Lazy-Sofa-Floor-Chair-Sofa-Lounger-Bed-Couch-Cup-Holder/19587410/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1085,Costway Blue Adjustable Folding Lazy Sofa Floor Chair Sofa Lounger Bed Couch Cup Holder,25570671,"The lazy sofa chair is perfect for living room, bedroom, dorm room, balcony, game room and outdoor space, etc. You can use it as a floor sofa, a sleepy bed for watching TV, taking a nap or working on your laptop. With ergonomically designed back, you will feel relaxed and help you reduce pressure. The back support fits your spine line perfectly, you can adjust the back support at a comfortable angle for relaxation. In addition, the foldable design is convenient for you to carry to anywhere you need.",Casual,Fabric,Sofa,Blue,0.0
85,https://www.overstock.com/Home-Garden/Made-to-Order-Roche-Studio-Giotto-Top-Grain-Italian-Leather-Sofa/24088277/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1086,Made to Order Roche Studio Giotto Top Grain Italian Leather Sofa,29542400,"Featuring the finest quality materials, this bench-made hand-crafted Roche Studio sofa is the perfect combination of modern style and comfort. Heirloom quality, this one of a kind creation will become the focal point of any room. The timeless beauty of this contemporary sofa is equaled by only the quality and pride in craftsmanship to ensure that your furniture will last for generations.",Modern & Contemporary,Leather,Sofa,"Black, Brown, Grey, Off-White, Red, White",0.0
86,https://www.overstock.com/Home-Garden/Made-to-Order-Roche-Studio-Marcel-Top-Grain-Italian-Leather-Sofa/24088261/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1087,Made to Order Roche Studio Marcel Top Grain Italian Leather Sofa,29542402,"Featuring the finest quality materials, this bench-made hand-crafted Roche Studio top grain Italian leather sofa is the perfect combination of modern style and comfort. Heirloom quality, this one of a kind creation will become the focal point of any room. The timeless beauty of this contemporary leather sofa is equaled by only the quality and pride in craftsmanship to ensure that your furniture will last for generations.",Modern & Contemporary,Leather,Sofa,"Beige, Black, Brown, Grey, Off-White, Red, White",0.0
87,https://www.overstock.com/Home-Garden/Furniture-of-America-Sierra-Brown-Leather-Match-Reclining-Sofa/21295585/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1088,Furniture of America Sierra Brown Leather Match Reclining Sofa,27052642,"The Furniture of America Sierra Brown Leather Match Sofa just invites you to sink in and relax. You'll enjoy the cozy feel of its plush contoured seats and soft top grain leather match (leather seating, faux leather exterior) upholstery. This reclining sofa has a comfortable lumbar cushion and pillow top padded armrests. When its time to relax simply lean back and kick up your feet with this Sofa.","Modern & Contemporary, Transitional","Leather, Metal, Wood","Recliner, Sofa",Brown,0.0
88,https://www.overstock.com/Home-Garden/Safavieh-Couture-Calvin-Brown-Leather-Sofa-89-w-x-41-d-x-35-h/22093578/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1089,"Safavieh Couture Calvin Brown Leather Sofa - 89""w x 41""d x 35""h",27761995,"Truly transitional, the Calvin sofa makes a sophisticated statement with its classic English roll arm design, highlighted with sumptuous curves. Solid oak turned legs with brown finish and caramel leather upholstery give it contemporary character without losing its soul.","Cabin & Lodge, Glam, Modern & Contemporary","Leather, Oak",Sofa,Brown,0.0
89,https://www.overstock.com/Home-Garden/Custom-Faux-Leather-Cream-Color-Circle-Borne-Settee-Sofa/17751964/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1090,Custom Faux Leather Cream Color Circle Borne Settee Sofa,23952717,"This beautiful Custom Round Settee is perfect for any Event or a waiting room at a spa, cosmetic surgery, hair salon, wellness center or your dream walk in closet.It is made in high quality commercial vinyl, shown in gentle cream color (or choose your custom color).","Casual, Glam",Vinyl,"Settee, Sofa","Black, Brown, Red",0.0
90,https://www.overstock.com/Home-Garden/A.R.T.-Furniture-Kennedy-Walnut-Tufted-Chesterfield-Sofa/12898765/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1091,A.R.T. Furniture Kennedy Walnut Tufted Chesterfield Sofa,19656137,"This deeply hand tufted sofa is large in scale and features generous rolled arms. Inspired by Chesterfield design this collection is shown in distressed brown pull up leather. Dramatic leather chair with wood arms and hand applied nail heads is destined to be passed down for generations. Tufted back settee and matching chair feature tapered wood legs and hand applied nail heads Generously scaled leather tufted ottoman features 2drawer storage and bun feet with hidden casters for easy movement. Collection includes sofa, matching chair, leather lounge chair with wood arms, leather settee and matching chair, and storage ottoman. The first leather Chesterfield sofa, with its distinctive deep buttoned quilted leather upholstery and lower seat base, was commissioned by Phillip Stanhope, the 4th Earl of Chesterfield (16941773). The feeling of soft leather upholstery, deep hand tufting, generously scaled arms and down-blend seat cushions give the Kennedy Walnut Chesterfield Sofa irresistible comfort. Evoking the grand tradition of tufted leather furniture, the sofa is upholstered in pull-up leather that has been dyed to show tonal variations where it is stretched tight.",Traditional,"Leather, Wood",Sofa,Brown,0.0
91,https://www.overstock.com/Home-Garden/DHP-Layton-Marsala-Linen-Futon/10317683/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1092,DHP Layton Marsala Linen Futon,17429175,"Solid wood frame construction cloaked with a linen fabric and chrome legs makes it a statement piece in living rooms and family rooms. The DHP Layton linen futon is a comfort masterpiece, providing hours of enjoyment.","Modern & Contemporary, Transitional","Chrome, Linen, Wood",Sofa,Red,4.6
92,https://www.overstock.com/Home-Garden/Bryce-White-Italian-Top-Grain-Leather-Sofa/18107866/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1093,Bryce White Italian Top Grain Leather Sofa,24264106,Relax in complete comfort with this white leather sofa. Enjoy the luxurious feel of top-grain Italian leather as you settle into this incredibly comfortable sofa.,Transitional,"Leather, Polyurethane, Wood",Sofa,Cream,0.0
93,https://www.overstock.com/Home-Garden/Jennifer-Taylor-Julia-Flared-Arm-Sofa/22123719/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1094,Jennifer Taylor Julia Flared Arm Sofa,27789099,"The Julia Collection sofa by Jennifer Taylor Home is the perfect addition to any living space looking to add a bit of a modern flair. The selected fabric features a high-quality polyester blend and engineered for long life. The solid wood frame is made from kiln-dried birch which provides exceptional support and stability. Crafted beautifully with elegant flared arms and subtle vertical hand tufting along back and inner arms, this 3-seater sofa brings class and lounging comfort to any room in the home.",Modern & Contemporary,"Birch, Polyester",Sofa,Grey,0.0
94,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Darcy-Contemporary-Blue-Sofa-Chaise/21022705/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1095,"Signature Design by Ashley, Darcy Contemporary Blue Sofa Chaise",26812883,"Talk about fine lines and great curves. That's the beauty of this sofa chaise—made to suit your appreciation for clean, contemporary style. A striking flared frame, comfy pillow top armrests and an ultra-soft upholstery that holds up to everyday living complete this fashion statement. Versatile chaise has a reversible cushion and can be used on right or left arm side.",Modern & Contemporary,Polyester,Sofa,Blue,0.0
95,https://www.overstock.com/Home-Garden/Safavieh-Couture-High-Line-Collection-Walter-Cocoa-Leather-Sofa/11178791/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1096,Safavieh Couture High Line Collection Walter Cocoa Leather Sofa,18171882,"Classic elegance defines the top grain leather-upholstered Walter Sofa. Crafted with loose back and seat pillows and birch wood legs in espresso finish, this piece is shown in a rich brown cocoa worthy of the finest manor house.",Modern & Contemporary,"Leather, Wood",Sofa,Brown,5.0
96,https://www.overstock.com/Home-Garden/Furniture-of-America-Tristan-Contemporary-Grey-Sofa/22420087/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1097,Furniture of America Tristan Contemporary Grey Sofa,28052668,"This Furniture of America Tristan Contemporary Grey Sofa has a classic design that always looks stylish. This sofa in a soothing grey hue in premium fabric upholstery will enhance the style quotient of your space. The included cheery yellow throw pillows work well with the grey fabric upholstery. Made in the USA and with a high quality solid wood frame, you can enjoy the beauty of this contemporary sofa for years to come.","Casual, Modern & Contemporary, Transitional","Fabric, Wood",Sofa,Grey,0.0
97,https://www.overstock.com/Home-Garden/Retro-Sofa/12174714/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1098,Retro Sofa,19025808,"Infuse retro vibes into your living space with this hip three-seat sofa. Match or complement your existing decor and style with this Mid-Century sofa that is available in blue or yellow. This sofa features all of the Mid-Century essentials like tapered, wooden legs, clean lines, and a button tufted backrest. Rock your style for years to come this on-trend retro sofa.","Bohemian & Eclectic, Mid-Century Modern","Linen, Wood",Sofa,"Blue, Yellow",0.0
98,https://www.overstock.com/Home-Garden/Safavieh-Couture-High-Line-Collection-Marlowe-Light-Blue-Linen-Sofa/11178839/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1099,Safavieh Couture High Line Collection Marlowe Light Blue Linen Sofa,18171888,"The Marlowe sofa is an elegant update of the mid-century modern designs of the world's best designers and architects. Crafted with tea-finished birch wood, its soft blue upholstery in a blend of viscose, linen and cotton, makes this transitional sofa the focal point of any room.Introducing Safavieh Couture: A luxury new concept in lifestyle furniture. Each piece from this collection of home furnishings is meticulously designed to embody and emulate opulence and trendiness, while maintaining a classic sophistication and charm. Safavieh Couture pays homage to the exquisite and enviable French haute couture fashion world by ensuring that each piece of furniture is crisply tailored to adorn your living space. Pieces from our upscale couture line are individually arresting designs akin to works of art, and are conversation pieces that blend the aesthetic sophistication of the past with the vivacity of the present. This collection is an inspired assemblage of unique furnishings backed by our eminent reputation that satiates one's desire for luxury and self-expression, and promotes the joie de vivre that should result from treating yourself to a superior product.","French Country, Modern & Contemporary, Shabby Chic","Cotton, Linen, Wood",Sofa,Blue,5.0
99,https://www.overstock.com/Home-Garden/US-Pride-Furniture-Funky-Meadow-Upholstered-Modern-Sofa/20693905/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1100,US Pride Furniture Funky Meadow Upholstered Modern Sofa,26524379,"With no shortage of classic design elements and a wide variety of upholstery options, the Ashkum Classic Design Sofa, represents a versatile seating option that will complement most decor. Welted trim adds definition to the box seat cushions as well as the front of the traditional rolled arms, and the plush construction ensures that this will become a favorite spot to curl up in with a book or movie.",Rolled Arms,Fabric,Sofa,"Beige, Grey",0.0
100,https://www.overstock.com/Home-Garden/JAR-Designs-Dino-Gunsmoke-Sofa/7857433/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1101,JAR Designs 'Dino' Gunsmoke Sofa,15243469,The deep-seated design of this sofa easily accommodates whoever comes along. 'The Dino' sofa from JAR Designs features a 1.8-density foam with a premium dacron wrap for ultimate comfort.,Transitional,"Acrylic, Fabric, Foam, Plastic, Wood",Sofa,Brown,4.5
101,https://www.overstock.com/Home-Garden/Southern-Motions-Canyon-Ranch-Power-Headrest-Reclining-Sofa/22655949/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1102,Southern Motion's Canyon Ranch Power Headrest Reclining Sofa,28262316,Traditional design with the details of a classic silhouette. The Canyon Ranch has the presence to make any room setting as grandiose as one would like! Subtly formal yet more comfortable than any other seat in the house. Design elements such as round piping outlining the sizeable Dollhead arms as well as the dramatically sculpted wings freshen a classic look. Pad-over-chaise seats tailored to give the impression of oversized boxed cushions. With available options such as power recline and power adjustable headrests the Canyon ranch is as customizable as it is beautiful!,Transitional,Poly Synthetic Fiber,Sofa,Grey,0.0
102,https://www.overstock.com/Home-Garden/Furniture-of-America-Barron-Breathable-Leatherette-Sofa/22690408/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1103,Furniture of America Barron Breathable Leatherette Sofa,28292589,The Furniture of America Barron Breathable Leatherette Sofa Recliner just invites you to sink in and relax. You'll enjoy the cozy feel of its plush contoured seats and soft cooling Breathable Leatherette upholstery. This reclining sofa has a comfortable lumbar cushion and pillow top padded armrests. When its time to relax simply lean back and kick up your feet with this sofa recliner.,"Modern & Contemporary, Traditional, Transitional","Faux Leather, Wood","Recliner, Sofa",Brown,0.0
103,https://www.overstock.com/Home-Garden/Kittleson-Classic-Nailhead-Upholstered-Chesterfield-Sofa/21403871/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1104,Kittleson Classic Nailhead Upholstered Chesterfield Sofa,27149372,"The perfect piece to reflect your regal tastes, this classic Kittleson Classic Nailhead Chesterfield Sofa anchors your seating ensemble in timeless appeal. Crafted from the wood frame, this dapper design strikes an updated, clean-lined silhouette with tight square arms and wood tapered feet. Crushed velvet upholstery brings out this sofa's glamorous side, while exquisite details including high-density foam fill with spring support, piped seat cushions, matching bolster pillows, and a button-tufted backrest elevates the design with coordinating throw pillows.",Traditional,Fabric,Sofa,"Blue, Cream, Green, Grey",0.0
104,https://www.overstock.com/Home-Garden/ProLounger-Barley-Tan-Tufted-Velvet-4-Seat-Recliner-Sofa-with-Power-Storage-Console/23526363/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1105,ProLounger Barley Tan Tufted Velvet 4 Seat Recliner Sofa with Power Storage Console,29034866,"Update your home with this comfortable ProLounger modular sofa that is covered in a plush barley tan velvet fabric. The six piece sofa recliner includes a left and right reclining arm seat, 2 armless center reclining seats and 2 center consoles that secure together through a button and slot connection on the frames so they will not slip apart. The recliner sofa features easy to open and reach handles for reclining on each end with cup holders, deep well storage 2 USB ports and 2 standard outlets in each center console that allows you to keep things conveniently close at hand but out of sight as well as to charge your electronic devices. The center seats feature convenient parachute cords to recline. This comfortable sofa is perfect for long-term sitting, TV viewing and relaxed reclining in theater, media and living rooms.","Modern & Contemporary, Transitional","Polyester, Velvet","Recliner, Sets, Sofa",Tan,0.0
105,https://www.overstock.com/Home-Garden/Made-to-Order-Simmons-Upholstery-Bentley-Sofa/9603571/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1106,Made to Order Simmons Upholstery Bentley Sofa,16789550,"Wood peg legs combine with faux leather to create this Bentley sofa. Designed with a vibrant cardinal red color, this contemporary sofa is enhanced with tapered legs and a tufted back.",Modern & Contemporary,"Faux Leather, Foam, Steel, Wood",Sofa,Red,0.0
106,https://www.overstock.com/Home-Garden/Furniture-of-America-Jefferson-Transitional-Brown-Leather-Gel-Reclining-Sofa/17662952/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1107,Furniture of America Jefferson Transitional Brown Leather Gel Reclining Sofa,23873446,Create the perfect lounging paradise with this transitional style sofa with brown leather gel upholstery and reclining capability. The unique features of the built-in USB and power outlets and cup holders add even more function while maintaining a beautifully stylish piece!,"Modern & Contemporary, Transitional","Foam, Leather, Metal","Recliner, Sofa",Brown,0.0
107,https://www.overstock.com/Home-Garden/Nicole-Leather-Craft-Sofa/22349431/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1108,Nicole Leather Craft Sofa,27990249,"Settle in comfortably on this Nicole Collection sofa as you enjoy afternoon entertainment. Showing off clean lines, carefully stitched back cushions, and solid-colored leather upholstery with plush foam fill, this handmade sofa blends modern refinement and comfort.",Modern & Contemporary,Leather,Sofa,"Black, Brown, White",0.0
108,https://www.overstock.com/Home-Garden/Vivian-Mid-Century-Air-Leather-Fabric-Sofa/19433888/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1109,Vivian Mid-Century Air Leather Fabric Sofa,25437488,Features Product Details,Mid-Century Modern,Fabric,Sofa,"Grey, Red, Yellow",1.0
109,https://www.overstock.com/Home-Garden/Abbyson-Concord-Top-Grain-Leather-Sofa/10605719/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1110,Abbyson Concord Top Grain Leather Sofa,17677739,Click here to measure your home for delivery,Traditional,"Leather, Wood",Sofa,Brown,0.0
110,https://www.overstock.com/Home-Garden/Callie-Mid-Century-Sofa/14446355/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1111,Callie Mid Century Sofa,21010227,"Give your home a touch of mid-century modern style with this elegant sofa. Featuring classic tapered wooden legs, the sofa is available in a range of colors to best match your decor with its retro look.","Mid-Century, Mid-Century Modern","Fabric, Polyester, Wood",Sofa,"Black, Blue, Brown, Grey, Orange, Red, White, Yellow",0.0
111,https://www.overstock.com/Home-Garden/ProLounger-Medium-Blue-Tufted-Velvet-3-Seat-Recliner-Sofa-with-Power-Storage-Console/23527727/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1112,ProLounger Medium Blue Tufted Velvet 3 Seat Recliner Sofa with Power Storage Console,29036044,"Update your home with this comfortable ProLounger modular sofa that is covered in a plush medium blue velvet fabric. The five piece sofa recliner includes a left and right reclining arm seat, an armless center reclining seat and 2 center consoles that secure together through a button and slot connection on the frames so they will not slip apart. The recliner sofa features easy to open and reach handles for reclining on each end with cup holders, deep well storage 2 USB ports and 2 standard outlets in each center console that allows you to keep things conveniently close at hand but out of sight as well as to charge your electronic devices. The center seat features a convenient parachute cord to recline. This comfortable sofa is perfect for long-term sitting, TV viewing and relaxed reclining in theater, media and living rooms.","Modern & Contemporary, Transitional","Polyester, Velvet","Recliner, Sets, Sofa",Blue,0.0
112,https://www.overstock.com/Home-Garden/Furniture-of-America-Selene-Traditional-Beige-Linen-like-Loveseat/21134143/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1113,Furniture of America Selene Traditional Beige Linen-like Loveseat,26912230,"It doesn't get any classier than the refined aesthetic of this Furniture of America Selene Beige Faux Linen Loveseat.This love seat has a pleasing mélange of traditional and contemporary features for a fresh and distinct style. Bun feet with intricate carved design and dual nailhead trim along the bottom edge, armrests and back bestow a regal and classic touch. Unique sloped armrests and straight box edge cushions filled with high density foam maintain the modern and updated look of this beautiful faux linen love seat.","Casual, Nautical & Coastal, Transitional","Fabric, Foam, Wood","Loveseat, Sofa",Beige,0.0
113,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Palermo-Shale-Double-Motion-Sofa/22525207/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1114,Simmons Upholstery Palermo Shale Double Motion Sofa,28146757,"Simmons beauty rest motion sofa with superior comfort, style and feel. Leather looking design with a soft feel using a velvet based fabric.","Modern & Contemporary, Transitional","Fabric, Foam",Sofa,Tan,0.0
114,https://www.overstock.com/Home-Garden/Handy-Living-Estes-Park-Latte-Tan-Sofa-Sleeper/21726188/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1115,Handy Living Estes Park Latte Tan Sofa Sleeper,27434709,"The transitional Estes Park sleeper sofa in a latte tan fabric features sleek modern square arms, a bench style seat cushion and attached seat back for an updated look. Make room for an unexpected guest or create a modern bedroom with this updated queen-size sleeper sofa that easily lets you slide the bottom forward, flip over the cushion and convert into a queen size sleeping surface with ease.","Modern & Contemporary, Traditional, Transitional",Polypropylene,"Sleeper Sofa, Sofa",Tan,0.0
115,https://www.overstock.com/Home-Garden/ProLounger-Medium-Blue-Tufted-Velvet-4-Seat-Recliner-Sofa/23465581/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1116,ProLounger Medium Blue Tufted Velvet 4 Seat Recliner Sofa,28980492,"Update your home with this comfortable ProLounger modular sofa that is covered in a plush medium blue velvet fabric. The four piece sofa recliner includes a left and right reclining arm seat and two armless center reclining seats that secure together through a button and slot connection on the frames so they will not slip apart. The recliner sofa features easy to open and reach handles for reclining on each end and parachute cords to recline the middle seats. This comfortable sofa is perfect for long-term sitting, TV viewing and relaxed reclining in theater, media and living rooms.","Modern & Contemporary, Transitional","Polyester, Velvet","Recliner, Sets, Sofa",Blue,0.0
116,https://www.overstock.com/Home-Garden/AF-Lifestyle-Mid-Century-Modern-Stella-Sofa/19836617/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1117,AF Lifestyle Mid-Century Modern Stella Sofa,25769188,"Mid-Century Modern Stella Sofa by AF Lifestyle is a classic design with a modern appeal. Stylish and functional with an inviting vibe, this sofa features three individual back cushions and seat cushions, solid wood tapered legs and a soft, durable polyester fabric. Available in your choice of Heather Grey, Charcoal Grey, Pacific Blue, Wheatgrass Green or Oatmeal color options.","Mid-Century Modern, Modern & Contemporary",Polyester Blend,Sofa,,0.0
117,https://www.overstock.com/Home-Garden/Austin-Stone-Full-Power-Dual-Recliner-Sofa-with-Headrest/20222155/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1118,Austin Stone Full Power Dual Recliner Sofa with Headrest,26109495,Sink into cozy comfort with the Austin triple roll back and pillowed arms. The 100 percent polyester cover is in stone. Featuring power adjustable head rests.,Modern & Contemporary,"Fabric, Polyester, Wood","Recliner, Sofa",Grey,0.0
118,https://www.overstock.com/Home-Garden/Handy-Living-Bella-SoFast-Heather-Grey-Herringbone-Slipcover-Sofa/21725174/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1119,Handy Living Bella SoFast Heather Grey Herringbone Slipcover Sofa,27433787,"The Bella SoFast slipcover sofa offers a transitional design with generous seating for up to 3 people. This transitional styled sofa features rolled arms, dark espresso all wood turned front legs, generous seating for up to 3 people and is covered with a woven heather grey textured herringbone fabric slipcover creating a chic look for your home.","Modern & Contemporary, Traditional, Transitional",Polypropylene,Sofa,Grey,0.0
119,https://www.overstock.com/Home-Garden/Porter-Casper-Blue-Mid-Century-Modern-Tufted-Sofa/15274293/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1120,Porter Casper Blue Mid-Century Modern Tufted Sofa,21744324,"The Casper references mid-century modern styling with its tight seat back, button tufting and wood pin legs. Sleek and inviting, its tailored lines and flared arms are mid-century modern hallmarks. Covered in linen-look light blue material, colorful woven dot pillows provide elegant contrast and additional seating comfort.","Mid-Century Modern, Modern & Contemporary","Fabric, Polyester, Wood",Sofa,Blue,4.0
